Genesis 4.13 (Wycliffe),Wycliffe,Old Testament,Genesis,4,13,"And Cayn seide to the Lord, My wickidnesse is more than that Y disserue foryyuenesse; lo!"
Genesis 4.14 (Wycliffe),Wycliffe,Old Testament,Genesis,4,14,"to dai thou castist me out fro the face of the erthe; and Y schal be hid fro thi face, and Y schal be vnstable of dwellyng and fleynge aboute in erthe; therfore ech man that schal fynde me schal slee me."
Genesis 4.15 (Wycliffe),Wycliffe,Old Testament,Genesis,4,15,"And the Lord seide to hym, It schal not be don so, but ech man that schal slee Cayn shal be punyschid seuenfold. And the Lord settide a signe in Cayn, that ech man that schulde fynde hym schulde not slee hym."
Genesis 4.16 (Wycliffe),Wycliffe,Old Testament,Genesis,4,16,"And Cayn yede out fro the face of the Lord, and dwellide fleynge aboute in erthe, at the eest coost of Eden."
Genesis 4.17 (Wycliffe),Wycliffe,Old Testament,Genesis,4,17,"Forsothe Cayn knewe his wiif, which conseyuede, and childide Enoth; and Cayn bildide a citee, and clepide the name therof of the name of hise sone Enoth."
Genesis 4.18 (Wycliffe),Wycliffe,Old Testament,Genesis,4,18,"Forsothe Enoth gendride Irad, and Irad gendride Manyael, and Manyael gendride Matusael, and Matusael gendride Lameth;"
Genesis 4.19 (Wycliffe),Wycliffe,Old Testament,Genesis,4,19,"that took twei wyues, the name to o wijf was Ada, and the name to the tother was Sella."
Genesis 4.20 (Wycliffe),Wycliffe,Old Testament,Genesis,4,20,"And Ada gendride Jabel, that was the fadir of dwellers in tentis and of shepherdis;"
Genesis 4.21 (Wycliffe),Wycliffe,Old Testament,Genesis,4,21,"and the name of his brother was Tubal, he was the fadir of syngeris in harpe and orgun."
Genesis 4.22 (Wycliffe),Wycliffe,Old Testament,Genesis,4,22,"And Sella gendride Tubalcayn, that was an hamerbetere, and smyyt on alle werkis of bras and of yrun; forsothe the sistir of Tubalcayn was Neoma."
Genesis 4.23 (Wycliffe),Wycliffe,Old Testament,Genesis,4,23,"And Lameth seide to his wyues Ada and Sella, Ye wyues of Lameth, here my vois, and herkne my word; for Y haue slayn a man bi my wounde, and a yong wexynge man bi my violent betyng;"
Genesis 4.24 (Wycliffe),Wycliffe,Old Testament,Genesis,4,24,"veniaunce schal be youun seuenfold of Cayn, forsothe of Lameth seuentisithis seuensithis."
Genesis 4.25 (Wycliffe),Wycliffe,Old Testament,Genesis,4,25,"Also yit Adam knewe his wijf, and sche childide a sone, and clepide his name Seth, and seide, God hath put to me another seed for Abel, whom Cayn killide."
Genesis 4.26 (Wycliffe),Wycliffe,Old Testament,Genesis,4,26,"But also a sone was borun to Seth, which sone he clepide Enos; this Enos bigan to clepe inwardli the name of the Lord."
Genesis 5.1 (Wycliffe),Wycliffe,Old Testament,Genesis,5,1,"This is the book of generacioun of Adam, in the dai wher ynne God made man of nouyt. God made man to the ymage and licnesse of God;"
Genesis 5.2 (Wycliffe),Wycliffe,Old Testament,Genesis,5,2,"God formede hem male and female, and blesside hem, and clepide the name of hem Adam, in the day in which thei weren formed."
Genesis 5.3 (Wycliffe),Wycliffe,Old Testament,Genesis,5,3,"Forsothe Adam lyuede an hundrid yeer and thretti, and gendride a sone to his ymage and liknesse, and clepide his name Seth."
Genesis 5.4 (Wycliffe),Wycliffe,Old Testament,Genesis,5,4,"And the daies of Adam after that he gendride Seth weren maad eiyte hundrid yeer, and he gendride sones and douytris."
Genesis 5.5 (Wycliffe),Wycliffe,Old Testament,Genesis,5,5,"And al the tyme in which Adam lyuede was maad nyne hundrid yeer and thretti, and he was deed."
Genesis 5.6 (Wycliffe),Wycliffe,Old Testament,Genesis,5,6,"Also Seth lyuede an hundrid and fyue yeer, and gendride Enos."
Genesis 5.7 (Wycliffe),Wycliffe,Old Testament,Genesis,5,7,"And Seth lyuede aftir that he gendride Enos eiyte hundrid and seuen yeer, and gendride sones and douytris."
Genesis 5.8 (Wycliffe),Wycliffe,Old Testament,Genesis,5,8,"And alle the daies of Seth weren maad nyne hundrid and twelue yeer, and he was deed."
Genesis 5.9 (Wycliffe),Wycliffe,Old Testament,Genesis,5,9,"Forsothe Enos lyuede nynti yeer, and gendride Caynan;"
Genesis 5.10 (Wycliffe),Wycliffe,Old Testament,Genesis,5,10,"aftir whos birthe Enos lyuede eiyte hundrid and fiftene yeer, and gendride sones and douytris."
Genesis 5.11 (Wycliffe),Wycliffe,Old Testament,Genesis,5,11,"And alle the daies of Enos weren maad nyne hundrid and fyue yeer, and he was deed."
Genesis 5.12 (Wycliffe),Wycliffe,Old Testament,Genesis,5,12,"Also Caynan lyuyde seuenti yeer, and gendride Malalehel."
Genesis 5.13 (Wycliffe),Wycliffe,Old Testament,Genesis,5,13,"And Caynan lyuede after that he gendride Malalehel eiyte hundrid and fourti yeer, and gendride sones and douytris."
Genesis 5.14 (Wycliffe),Wycliffe,Old Testament,Genesis,5,14,"And alle the dayes of Caynan weren maad nyn hundrid and ten yeer, and he was deed."
Genesis 5.15 (Wycliffe),Wycliffe,Old Testament,Genesis,5,15,"Forsothe Malalehel lyuede sixti yeer and fyue, and gendride Jared."
Genesis 5.16 (Wycliffe),Wycliffe,Old Testament,Genesis,5,16,"And Malalehel lyuede aftir that he gendride Jared eiyte hundrid and thretti yeer, and gendride sones and douytris."
Genesis 5.17 (Wycliffe),Wycliffe,Old Testament,Genesis,5,17,"And alle the daies of Malalehel weren maad eiyte hundrid nynti and fyue yeer, and he was deed."
Genesis 5.18 (Wycliffe),Wycliffe,Old Testament,Genesis,5,18,"And Jared lyuede an hundrid and two and sixti yeer, and gendride Enoth."
Genesis 5.19 (Wycliffe),Wycliffe,Old Testament,Genesis,5,19,"And Jared lyuede aftir that he gendride Enoth eiyte hundrid yeer, and gendride sones and douytris."
Genesis 5.20 (Wycliffe),Wycliffe,Old Testament,Genesis,5,20,"And alle the dayes of Jared weren maad nyn hundrid and twei and sexti yeer, and he was deed."
Genesis 5.21 (Wycliffe),Wycliffe,Old Testament,Genesis,5,21,"Forsothe Enoth lyuede fyue and sixti yeer, and gendride Matusalem."
Genesis 5.22 (Wycliffe),Wycliffe,Old Testament,Genesis,5,22,"And Enoth yede with God; and Enoth lyuede after that he gendride Matusalem thre hundrid yeer, and gendride sones and douytris."
Genesis 5.23 (Wycliffe),Wycliffe,Old Testament,Genesis,5,23,And alle the daies of Enoth weren maad thre hundride and fyue and sexti yeer.
Genesis 5.24 (Wycliffe),Wycliffe,Old Testament,Genesis,5,24,"And Enoth yeed with God, and apperide not afterward, for God took hym awei."
Genesis 5.25 (Wycliffe),Wycliffe,Old Testament,Genesis,5,25,"Also Matusalem lyuede an hundrid and fourscoor yeer and seuene, and gendride Lameth."
Genesis 5.26 (Wycliffe),Wycliffe,Old Testament,Genesis,5,26,"And Matusalem lyuede after that he gendride Lameth seuene hundrid and fourscoor yeer and twei, and gendride sones and douytris."
Genesis 5.27 (Wycliffe),Wycliffe,Old Testament,Genesis,5,27,"And alle the daies of Matusale weren maad nyn hundrid and nyn and sixti yeer, and he was deed."
Genesis 5.28 (Wycliffe),Wycliffe,Old Testament,Genesis,5,28,"Forsothe Lameth lyuede an hundrid and fourscoor yeer and two, and gendride a sone;"
Genesis 5.29 (Wycliffe),Wycliffe,Old Testament,Genesis,5,29,"and clepide his name Noe, and seide, This man schal comforte vs of the werkis and traueilis of oure hondis, in the loond which the Lord curside."
Genesis 5.30 (Wycliffe),Wycliffe,Old Testament,Genesis,5,30,"And Lameth lyuede after that he gendride Noe fyue hundrid nynti and fyue yeer, and gendride sones and douytris."
Genesis 5.31 (Wycliffe),Wycliffe,Old Testament,Genesis,5,31,"And alle the daies of Lameth weren maad seuene hundrid thre scoor and seuentene yeer, and he was deed."
Genesis 6.1 (Wycliffe),Wycliffe,Old Testament,Genesis,6,1,"Forsothe Noe whanne he was of fyue hundrid yeer gendride Sem, Cham, and Jafeth. And whanne men bigunnen to be multiplied on erthe, and hadden gendrid douytris,"
Genesis 6.2 (Wycliffe),Wycliffe,Old Testament,Genesis,6,2,"the sones of God seiyen the douytris of men that thei weren faire, and token wyues to hem of alle whiche thei hadden chose."
Genesis 6.3 (Wycliffe),Wycliffe,Old Testament,Genesis,6,3,"And God seide, My spirit schal not dwelle in man with outen ende, for he is fleisch; and the daies of hym schulen be an hundrid and twenti yeer."
Genesis 6.4 (Wycliffe),Wycliffe,Old Testament,Genesis,6,4,"Sotheli giauntis weren on erthe in tho daies, forsothe aftir that the sones of God entriden to the douytris of men, and tho douytris gendriden; these weren myyti of the world and famouse men."
Genesis 6.5 (Wycliffe),Wycliffe,Old Testament,Genesis,6,5,"Sotheli God seiy that myche malice of men was in erthe, and that al the thouyt of herte was ententif to yuel in al tyme,"
Genesis 6.6 (Wycliffe),Wycliffe,Old Testament,Genesis,6,6,"and repentide him that he hadde maad man in erthe; and God was war bifore ayens tyme to comyng, and was touchid with sorewe of herte with ynne;"
Genesis 6.7 (Wycliffe),Wycliffe,Old Testament,Genesis,6,7,"and seide, Y schal do awei man, whom Y made of nouyt, fro the face of the erthe, fro man til to lyuynge thingis, fro crepynge beeste til to the briddis of heuene; for it repentith me that Y made hem."
Genesis 6.8 (Wycliffe),Wycliffe,Old Testament,Genesis,6,8,Forsothe Noe foond grace bifore the Lord.
Genesis 6.9 (Wycliffe),Wycliffe,Old Testament,Genesis,6,9,"These ben the generaciouns of Noe. Noe was a iust man and perfit in hise generaciouns; Noe yede with God,"
Genesis 6.10 (Wycliffe),Wycliffe,Old Testament,Genesis,6,10,"and gendride thre sones, Sem, Cam, and Jafeth."
Genesis 6.11 (Wycliffe),Wycliffe,Old Testament,Genesis,6,11,"Forsothe the erthe was corrupt bifore God, and was fillid with wickidnes."
Genesis 6.12 (Wycliffe),Wycliffe,Old Testament,Genesis,6,12,"And whanne God seiy, that the erthe was corrupt, for ech fleisch ether man hadde corrupt his weie on erthe,"
Genesis 6.13 (Wycliffe),Wycliffe,Old Testament,Genesis,6,13,"he seide to Noe, The ende of al fleisch is comen bifore me; the erthe is fillid with wickidnesse of the face of hem, and Y schal distrye hem with the erthe."
Genesis 6.14 (Wycliffe),Wycliffe,Old Testament,Genesis,6,14,"Make thou to thee a schip of trees hewun and planed; thou schalt make dwellynge placis in the schip, and thou schalt anoynte it with pitche with ynne and with outforth."
Genesis 6.15 (Wycliffe),Wycliffe,Old Testament,Genesis,6,15,"And so thou schalt make it. The lengthe of the schip schal be of thre hundrid cubitis, the brede schal be of fifti cubitis, and the hiynesse therof schal be of thretti cubitis."
Genesis 6.16 (Wycliffe),Wycliffe,Old Testament,Genesis,6,16,"Thou schalt make a wyndow in the schip, and thou schalt ende the hiynesse therof in a cubite; sotheli thou schalt sette the dore of the schip in the side binethe; thou shalt make soleris and placis of thre chaumbris in the schip."
